x1,x2,label
-4.45589390539842,-0.7240181680456894,0
-4.112812237847038,-0.44451516640648886,0
-4.2158847549013405,-0.6113094977355371,0
-3.9245392372925214,-0.38382347510869674,0
-4.41076479202917,-0.9340407260655247,0
-4.270833070400594,-0.8582274110827585,0
-4.264827600682086,-0.9164615567507195,0
-4.566596483694017,-1.2825857518044859,0
-4.001713097919183,-0.7821678527141975,0
-3.9856568402005235,-0.8306817248565966,0
-4.0368400425805335,-0.9465341598290613,0
-4.0827069143106485,-1.0571638179343978,0
-4.416201032162225,-1.455508718967935,0
-4.083647617453671,-1.1878885197214897,0
-4.031294001242182,-1.2005449796525491,0
-4.143076506996503,-1.3774088440351218,0
-3.917754961682037,-1.2172343555234668,0
-3.715251914524039,-1.0799384733944657,0
-3.231879137348215,-0.6618273743678534,0
-3.725464922790425,-1.2207237512960214,0
-3.6695847767639873,-1.230197506111802,0
-3.740363478010602,-1.3663678098602503,0
-4.273595863622046,-1.9650238887015037,0
-3.6631176452870817,-1.4199958406391344,0
-3.6048128648743036,-1.427162091584688,0
-2.8374192397328244,-0.7252547411402354,0
-3.617653657672879,-1.570985058061016,0
-3.4338322296308563,-1.4526635334026103,0
-3.5037394740691097,-1.588069065402968,0
-3.817445380966242,-1.9672660239549309,0
-3.0765414781492644,-1.2918403174206259,0
-3.1622751200786148,-1.4430336818986647,0
-3.116141138687862,-1.4623353325459312,0
-3.602011611699835,-2.013611732375657,0
-2.859740933742904,-1.3367116638554704,0
-3.6829371478984063,-2.225237560936381,0
-3.0390879745597044,-1.6466715383931259,0
-2.512806168430838,-1.185620749303813,0
-3.4503359251732264,-2.1883237921772674,0
-3.284395086221128,-2.0874929162487597,0
-3.044223885658191,-1.9123627688364004,0
-3.1921261495933413,-2.1252315951963867,0
-3.4756503241964416,-2.4736422670375373,0
-2.9429942451725943,-2.005787052473915,0
-3.2516123289680277,-2.3791148077084303,0
-2.74394987326689,-1.936065278006743,0
-3.1322868575430207,-2.3889128987254464,0
-2.3384923733644563,-1.6595212260923027,0
-3.0140357180366055,-2.399354031324368,0
-2.8342608896245873,-2.283749796124495,0
-2.4478889144152554,-1.961424040616696,0
-3.0343533797251263,-2.611804856626527,0
-2.548761829950526,-2.189994304202772,0
-2.17880988919238,-1.8836825347128179,0
-3.0308951700833195,-2.7992617001393496,0
-2.4424992083502657,-2.274207888111493,0
-2.379250476124361,-2.2741441356822083,0
-2.179103279153183,-2.1370193270068683,0
-2.756206956250356,-2.776977393258069,0
-2.7409147043896263,-2.824366138183712,0
-2.136095289744232,-2.2820489496091327,0
-2.1636895347423595,-2.3719612869540505,0
-2.1364800151876193,-2.406880378813218,0
-2.0654917600629115,-2.3978259232191044,0
-2.337780235596277,-2.7318480721651697,0
-2.016628059637698,-2.472224146438651,0
-1.9558433992492836,-2.4727570336652627,0
-2.2217654787917445,-2.799780696848683,0
-1.389725430763123,-2.0286210256607187,0
-1.7729698097347577,-2.472519350827145,0
-2.2396472350979084,-2.9996190873225563,0
-1.6311877483100699,-2.45134509206325,0
-2.08717332834141,-2.9672741797985154,0
-1.5047469347207123,-2.444544166599703,0
-1.3475888816013823,-2.3468302443675624,0
-1.9096261730381416,-2.968054316548447,0
-1.3199402354190548,-2.437292731004004,0
-1.4445197623489872,-2.6205291253303935,0
-1.2752429268019205,-2.5096366394444405,0
-0.902206286213509,-2.1947068211080434,0
-1.5134180887973774,-2.8637429326743318,0
-1.6245535620269125,-3.0324152399972752,0
-1.6215630770484468,-3.0866691772705916,0
-1.554355191689508,-3.076408390459617,0
-1.2835439991111794,-2.8622420863751254,0
-1.110683893092081,-2.745719798376585,0
-1.0854302744198265,-2.776492093180667,0
-0.8719004461161717,-2.6186714665011754,0
-1.0758642704095531,-2.8780230004340823,0
-0.5897930947157017,-2.447013289848297,0
-1.0702024145493403,-2.982153105705165,0
-0.11140367997528244,-2.077749201914943,0
-0.7067982771818694,-2.7271982973132047,0
-1.1149426638818145,-3.1890522114621542,0
-1.1346723601343498,-3.2621418558707633,0
-0.6136002578533961,-2.7940755438983675,0
-0.7838086724322175,-3.0169310427721867,0
-0.4510757646877652,-2.736481995921929,0
-0.4788226068761789,-2.8161449893829036,0
-0.5999388604779297,-2.988805229966101,0
-0.7907424185633167,-3.230776188005929,0
-0.9490915032176235,-3.439911695164859,0
-0.5760648769192989,-3.117286156188328,0
-0.13121861420915637,-2.722451320947854,0
-0.28157555811989954,-2.922425741241638,0
-0.6820661267269162,-3.3721355777135713,0
-0.2016326975684879,-2.940518984638752,0
-0.09045309491047375,-2.877749597550546,0
-0.4325368624489787,-3.2678328063026703,0
-0.06873897143021156,-2.9516194635454727,0
-0.05165941846943875,-2.9817054828982825,0
-0.3729066689252236,-3.3496952826739874,0
0.13264069005562654,-2.890463439271242,0
0.2410713513825933,-2.827917285674079,0
0.4471925342611768,-2.6672456655531693,0
0.4845399148941113,-2.674909002902443,0
-0.2132066134873732,-3.4172235423424397,0
-0.0323484013350791,-3.280486810163241,0
0.45847085220689665,-2.833338719661853,0
0.5043067448028768,-2.8307199259663447,0
0.5508812372817884,-2.826904760001186,0
1.6183671377271338,-1.801716744715475,0
0.6602407487358569,-2.8016759481388753,0
0.8791066267296481,-2.624174224381734,0
0.8695777528338453,-2.674595043064178,0
0.8229590428952567,-2.7616299796028345,0
0.5730875270199984,-3.051438535974055,0
0.947673641593447,-2.7163068489915365,0
0.5247523012693127,-3.1781966186112793,0
0.7345127620652057,-3.006915245126506,0
0.7041312059827254,-3.0752832448344773,0
0.923305972250176,-2.8935990190770817,0
1.6520609663537993,-2.2018354454892726,0
0.417834274645451,-3.472551263667425,0
1.2445701405804397,-2.6817990992038356,0
0.5863517927401583,-3.375492635932755,0
0.9806073693896273,-3.0162006916377653,0
1.5033165416868255,-2.5279405951036384,0
1.2347460832291846,-2.8304426168272667,0
0.9301609739840959,-3.1684388653407773,0
1.0858343094565335,-3.045653378293743,0
1.5573285727570452,-2.606520850631172,0
1.1704181064280752,-3.025264163009328,0
1.5045656537125822,-2.7224178407653703,0
1.496569921916183,-2.761180490789584,0
1.3274036293928535,-2.9605767547701354,0
2.2268776173251044,-2.0907931976394134,0
1.8087125517971285,-2.538106605723455,0
1.0388037521052906,-3.336619158650051,0
1.7591741490970907,-2.644305471224383,0
1.5430881652467736,-2.887898713564021,0
2.049765337699493,-2.4081769882613115,0
1.5895818065916143,-2.8947618422656083,0
1.8399990138650257,-2.6701895682674177,0
2.0724887909017844,-2.462986117258132,0
2.2255735205894758,-2.3346269366549572,0
1.6358832443166083,-2.9484798634916816,0
1.9431661979113477,-2.6647945886619904,0
1.9423644257537116,-2.6886270429851704,0
1.9297739256257027,-2.7236792525297084,0
2.711733909695001,-1.9636100777991636,0
2.337055230947509,-2.3596067874650033,0
1.8687363547251907,-2.848669086989929,0
2.576675164621764,-2.1608973128891416,0
2.9862347770717035,-1.7709266182940575,0
2.693634408450311,-2.0825361060007266,0
1.9534138683351108,-2.8411843353526534,0
2.3105989848673048,-2.501843897019299,0
2.886671980712256,-1.943031037171272,0
2.322458443828236,-2.5239186868429617,0
2.714604317015549,-2.1478594725104947,0
2.8554025902887665,-2.0225590238422586,0
2.374068174593441,-2.5188011001006316,0
2.6786104239754622,-2.2285750680867267,0
1.7438822596045138,-3.1770267782266943,0
2.4608975923334233,-2.4731411421177727,0
2.7354864469735154,-2.2110870083539775,0
2.469121388186233,-2.4893907367311465,0
3.388387016044336,-1.5814667027780285,0
2.4889241309118857,-2.491673132964196,0
2.8293209025339596,-2.1614209356938385,0
3.0411539309397466,-1.9591326404817577,0
3.4790922258880155,-1.530138418582599,0
2.6353433851141,-2.3822299048141278,0
3.467036089122096,-1.5582777028308945,0
3.1503631263552294,-1.882088360015283,0
2.8827439427080184,-2.1562418180223393,0
3.360069908387148,-1.6848461459714479,0
3.314882989529449,-1.7353588688764625,0
3.1053296284787586,-1.9496330874125087,0
3.34509848853959,-1.7139797332015214,0
3.2402909538433344,-1.822297068980803,0
3.4271029357276492,-1.638388882253937,0
3.628857245794301,-1.4389321122587817,0
3.945151047195143,-1.1243293987028764,0
3.1143461298982897,-1.9562188065141795,0
4.178813929029758,-0.89222880751188,0
2.9614523357959683,-2.1094614694918787,0
3.544725087072432,-1.5254530666416217,0
3.8032683743005373,-1.2655674706423623,0
3.74098791092654,-1.3258990832247544,0
3.4959058186754377,-1.5684259498850988,0
3.6538976191768286,-1.4072727682451294,0
3.597536910319549,-1.4598662116785721,0
3.598540117892038,-1.4544901776474939,0
4.06903026480707,-0.979022018449843,0
3.948138215414592,-1.094331296874411,0
3.6563711977624775,-1.379911263903429,0
4.172857224497262,-0.8566344377707322,0
4.020457012573233,-1.0016406842071153,0
4.203665957052193,-0.8104352425905681,0
4.175764010723422,-0.8297388462718848,0
3.7572507781556985,-1.2390526284637582,0
3.8669893620128515,-1.1195142758619283,0
4.294211596655287,-0.6818927949759259,0
4.279099203923583,-0.6860073562733189,0
4.112365021812559,-0.8411460654290873,0
4.180744685116133,-0.760574282599792,0
4.561533911652935,-0.3669973361125834,0
4.014915700318934,-0.9002333243228202,0
4.388356403033615,-0.512817043573731,0
4.183719533357068,-0.7028861794808103,0
4.203261624192194,-0.6681854491267065,0
4.630012999753786,-0.22568582898489536,0
4.569911467743575,-0.2694508626330201,0
4.589444346285025,-0.2329946337021545,0
4.762790807534639,-0.04213942214521971,0
4.392170968432605,-0.3946666133617359,0
4.616474583362734,-0.1516880054089778,0
4.334530316513334,-0.4143765365078986,0
4.549961746585299,-0.1791102801975341,0
4.431856068378207,-0.2768037436071475,0
4.521889915749701,-0.16578204435080446,0
4.694471053330311,0.028360781337727736,0
4.281734144754421,-0.3622424530095262,0
5.1917479724307665,0.5704751358344976,0
4.26261339969421,-0.33538753689336515,0
4.217498087052484,-0.35666480753261015,0
4.961613051064653,0.41185229505074017,0
4.867275905502321,0.3424792908008585,0
4.833406931724617,0.33413431902674384,0
4.851700796344335,0.3785098562521753,0
4.672280558311694,0.22572672348738546,0
4.417668006462005,-0.0016955760312465928,0
4.731221195295366,0.339598679134619,0
4.516206700658138,0.1528736845069467,0
5.036792713427412,0.7022952035800347,0
4.707987827573495,0.4028693560912838,0
4.514558724946471,0.23936030302005973,0
4.682581233854605,0.43784130538240223,0
4.920636532969441,0.7068909283564084,0
4.63472262783025,0.4525045180109325,0
4.568153248877777,0.41799309956752606,0
4.906437766308555,0.7888632924868795,0
4.918531441078212,0.8340675617081496,0
4.699733646330875,0.6489024393182788,0
4.721590552652766,0.70491121004937,0
4.947188066980375,0.9651768504344781,0
4.443101088548536,0.4962712850071289,0
4.465145830928403,0.5540077085945465,0
4.6851805759655605,0.8102413405147748,0
4.848483565009158,1.0102473160686045,0
5.017288365409187,1.2162560533033564,0
5.3815395640989445,1.6182089468655776,0
5.20003129183468,1.4748968925145967,0
4.895729472305931,1.2092825365104407,0
4.945510640337936,1.2982390940974775,0
4.650789702629294,1.0431781105268918,0
4.957707372701542,1.3902368962947134,0
4.88042567035053,1.3535740268851748,0
5.072463570433128,1.5867049918529617,0
4.725108729626031,1.2809139218810766,0
5.141263980696097,1.7391000833537247,0
5.455037093284689,2.095367639446666,0
4.955985593291075,1.6392704698200746,0
5.115009094112139,1.8417045021711103,0
5.205660130768649,1.9762185466764366,0
4.873664815647825,1.6885349520544084,0
5.066544070435731,1.9261708378203954,0
5.002929685233524,1.9077541537292815,0
5.029640990194796,1.9801003517423321,0
4.763457799497719,1.7599853303320974,0
5.007316570706251,2.0503415941796175,0
5.151592588881879,2.2415404386253357,0
5.442214752932607,2.5795067363604236,0
5.290232510988011,2.4752858731473117,0
5.65367155759746,2.886899445366477,0
4.757662879733081,2.0394743063710568,0
5.256646477800964,2.587446287852732,0
5.042636002699624,2.422824837257891,0
5.653002162597957,3.082976424926268,0
4.731544745746923,2.2116965672662423,0
4.717463479852126,2.248180686493971,0
4.786111726185109,2.367777805114114,0
4.314294885621715,1.947288952330487,0
4.797581088022242,2.4822778538013246,0
4.7199972163811985,2.4567669561669367,0
4.991717063846729,2.780925584449808,0
5.043254282255079,2.8852628909724327,0
5.50534185538179,3.400507328994604,0
5.214196773092712,3.1628713272531632,0
4.7385456100983845,2.741076869107746,0
4.631452550753029,2.6881835177337434,0
5.047763026873733,3.1590320543380015,0
4.483692511548623,2.6498332723660343,0
5.438138979650108,3.6594804384168285,0
5.228231466124765,3.505097850936687,0
4.7129475905073335,3.0456583651396656,0
4.321072011332862,2.7099418478285173,0
5.247936210318741,3.6932749619878718,0
4.786547405936131,3.2886600807691417,0
5.187900007327974,3.7470867418242935,0
-1.654551907318797,2.2494618261533854,1
-1.0958610069828225,2.4617249204257647,1
-0.7615792697638524,2.605877043947218,1
-0.7481225042747388,2.6438790745176037,1
-1.0397909767361,2.5745043201662696,1
-0.44412297963839276,2.8206774241544075,1
-1.4077995535923922,2.5028325746304656,1
-0.8974477869576996,2.72323361924129,1
-0.7611456533334042,2.8083812776606947,1
-0.5522209087119796,2.923899192057931,1
-0.4544465649983396,2.998595073438983,1
-1.4888807843006946,2.6181487035883375,1
-1.7264112364414106,2.5500338974091132,1
-0.1797650545243572,3.224600179440981,1
-0.7158059374011607,3.035958491765595,1
-1.3238100988255646,2.8083700518244736,1
-0.07258947280663897,3.390881198400726,1
-0.873751648364185,3.0728461154438875,1
-0.30616949707302066,3.3665533749845906,1
-0.9264484384697873,3.118815270570962,1
0.1420709711579926,3.657127815757868,1
-0.040062621868422355,3.6134973908298864,1
-1.1380603551545008,3.1217944237962194,1
-0.495000205340296,3.4737066927524487,1
-0.6855878883895601,3.4173612388219197,1
-0.31433240320853084,3.6448016491373254,1
-1.5743401932363748,3.0334311251183284,1
-0.7105256051394386,3.5192625426980517,1
-0.5294106968461927,3.6546343180259466,1
-2.032169725301946,2.880227517229316,1
-1.7415817940898464,3.0685206714691096,1
-2.2030573246617062,2.84169062654534,1
-1.2909431591097675,3.3861115478468617,1
-0.7927571067643093,3.707853385773471,1
-0.40322206582656506,3.9748184177547206,1
-1.1594399100863004,3.5702301845363578,1
-0.3761619652537851,4.077797420464078,1
-1.937270728438151,3.1707225066449887,1
-2.1160197628040844,3.0911545477629847,1
-1.2914812462946736,3.637459858120656,1
-1.0855602830679842,3.8053906922341225,1
-1.3135146397923556,3.6976946938009077,1
-2.3526435418285985,3.0562706014271908,1
-1.37605635989933,3.7315248257183926,1
-1.9987408052002147,3.350948253745687,1
-1.0344259439412555,4.039429176505291,1
-1.2033397444004823,3.964233807105545,1
-1.864513732945697,3.542041606403064,1
-1.6720469322000167,3.7126804312053525,1
-1.9549825553021432,3.545872378584015,1
-1.4876379527505073,3.9199812566311834,1
-1.0146053547719136,4.307645033318287,1
-1.968399971563489,3.6387953810340656,1
-1.272422206548045,4.200519916161905,1
-1.7850813384872146,3.849395718248438,1
-1.927523414572112,3.7760560316977996,1
-1.6217426976804714,4.053041453459258,1
-2.0764736114503224,3.730171191005049,1
-1.8689631255502626,3.9332618879832912,1
-2.186658359722071,3.7112852929314513,1
-0.742849158199129,4.943034213787701,1
-1.6544169332990935,4.2285476387144705,1
-2.010782880302988,3.967030927848671,1
-1.614144195082341,4.346712953419262,1
-1.7828431704670544,4.242424885665148,1
-1.852192381083706,4.2226169336716595,1
-1.499133194722635,4.579644852698301,1
-1.4580280426997305,4.66252418582639,1
-2.0505729377448163,4.16540066735006,1
-2.0904971820691944,4.168555677798183,1
-1.9791098349754712,4.313647159840928,1
-2.880380830799669,3.4967280984242963,1
-2.556517603707607,3.840995324408925,1
-1.337834357372821,5.068197028498221,1
-1.2449547140933417,5.211713031076242,1
-2.074176384276414,4.433925325083754,1
-1.7482346050406234,4.808315724163797,1
-1.8832957522680913,4.717771766640928,1
-0.7563897136636246,5.938022765627735,1
-1.5966383230668568,5.114906847219033,1
-2.1343277545455273,4.5931372691519226,1
-2.4942095589786684,4.249720279218884,1
-2.778113530810281,3.9802176511203617,1
-2.0696647149875664,4.803746144264272,1
-2.4766722378811687,4.395191996493995,1
-2.761938485501522,4.1141141447357725,1
-2.476503357124052,4.48274763414352,1
-2.6683483419886556,4.303569199559661,1
-1.6160712712726704,5.589408275959791,1
-1.9549384442111148,5.24290007251368,1
-2.321387282566855,4.853389187112564,1
-1.781986778453398,5.565580685221693,1
-2.338099822223496,4.933033437370295,1
-2.7130393972274174,4.511722819612713,1
-1.8529429983608185,5.6554147177373615,1
-2.243579883169547,5.2111448487882965,1
-2.8439501088197785,4.479833142563333,1
-2.5601661620327034,4.902356635303299,1
-2.8301353350693974,4.590839426636098,1
-3.0328359375181435,4.362242070041331,1
-2.241519574205006,5.499797811651024,1
-1.926936497445006,6.000223088624722,1
-3.102260083849354,4.400528591948149,1
-2.451585321653072,5.381675448856066,1
-2.891329423513836,4.800445142300521,1
-2.860307835738682,4.898037683959979,1
-2.9199987885805276,4.862067478148443,1
-3.0340427325595054,4.742170888015618,1
-2.7592885084626215,5.216690390963054,1
-3.070681760496232,4.789628518376828,1
-2.7414694482463116,5.363437066325175,1
-2.8708030765223764,5.217440393560025,1
-2.9567138020571573,5.137458356893932,1
-3.190750286330937,4.810315687171704,1
-3.1129989721766336,4.995166776263014,1
-2.7325824731829895,5.69884765795617,1
-2.8388892382592847,5.5841382101636885,1
-3.30833089722485,4.830832312636172,1
-3.0151825283920575,5.407406045720311,1
-2.8530058791953667,5.764975824068498,1
-3.580401376473115,4.507420487363098,1
-2.9724758485531853,5.688077359179497,1
-3.3414253720666185,5.064834352159779,1
-3.0241606501326075,5.734028025669394,1
-3.420448773451996,5.038023649178413,1
-3.728560578453818,4.493629281253624,1
-3.7030808375071516,4.599920676282585,1
-3.2824570354658187,5.513518057875431,1
-3.255655436925552,5.641716985402193,1
-3.5849961093584843,5.0250794065757125,1
-3.2179399950881953,5.875506640839782,1
-3.825857431053022,4.636201300184282,1
-3.4539395851000627,5.518708879870414,1
-3.761855582902075,4.903936279158247,1
-3.6519504425185962,5.2221625618154865,1
-3.512781194739812,5.619108381081146,1
-3.7540181540012756,5.129840096061408,1
-3.670544898495694,5.404429433442675,1
-3.3830735073869236,6.188537766904579,1
-3.76909619777181,5.320003510736651,1
-3.4860757330881875,6.119538943084134,1
-3.943130940776282,5.032042054886319,1
-3.615758740826697,5.972877359519118,1
-3.456511120613215,6.497425593445857,1
-4.295375988331019,4.304279579931185,1
-3.9779922136326435,5.258020185809735,1
-3.732261306209986,6.045534370108832,1
-3.9160598914201543,5.613859912322839,1
-3.8353444564565002,5.950291596960037,1
-4.049547284732227,5.404952113083114,1
-3.95021390886972,5.808367810540556,1
-4.024251793914361,5.679404723302474,1
-3.8196982447904024,6.447404497654896,1
-4.012273209184689,5.933203507182717,1
-4.02926743717409,5.990349977884641,1
-4.185134769871018,5.567377691689518,1
-4.226225117176659,5.531826755533022,1
-4.246059133844194,5.57161257634247,1
-4.146641186373877,6.0587692251372705,1
-4.30199730646364,5.593765853553159,1
-4.225942571940953,6.014544427937019,1
-4.000274995978155,7.0624956540348,1
-4.207586223841741,6.36932061078503,1
-4.405124146224491,5.677966497900781,1
-4.231409955903921,6.5782983240637245,1
-4.474756419395403,5.643314823046545,1
-4.708874485805533,4.693344797503373,1
-4.606517248499114,5.303372676280691,1
-4.735673828214314,4.801447677557528,1
-4.585581276632102,5.700982845822032,1
-4.574203222592581,5.924787581945891,1
-4.427611861524149,6.909345707980195,1
-4.604412888005449,6.118394798195243,1
-4.691103614600279,5.800871304237892,1
-4.620745387919989,6.426876976378989,1
-4.935366745969661,4.629663951676891,1
-4.741725554337508,6.0851442784747025,1
-4.728408231865287,6.407750108838355,1
-4.944710107010763,5.07519004257474,1
-4.767783722616152,6.638911772182866,1
-4.8625135113937965,6.163897574143991,1
-4.947636995025505,5.718607282434753,1
-4.908192170609004,6.347018171853869,1
-4.839928778950753,7.328083415188451,1
-5.001971088850975,6.084788280205296,1
-5.030378284697568,6.127471092821996,1
-5.098743255107337,5.707312620211896,1
-5.1468302278430444,5.476182487128717,1
-5.102071007497145,6.483782648934599,1
-5.203494526543161,5.4765408715738015,1
-5.198411255314068,6.033913534603731,1
-5.24776044973323,5.706651348656768,1
-5.25030615081667,6.281488780505767,1
-5.287147480548078,6.1958392373962345,1
-5.305251513665607,6.619150183217468,1
-5.366965740838414,5.692104593305346,1
-5.393347159343197,5.836899342850899,1
-5.430513964010812,5.412194649399342,1
-5.455277386616147,5.733212763835692,1
-5.483539718497977,6.226354375254386,1
-5.517177769290168,6.454166119561941,1
-5.542013578143659,5.446502323492864,1
-5.58694944795202,6.521078927021113,1
-5.628152989656977,6.811970010727238,1
-5.6487374015592025,6.245952805318869,1
-5.71219017027964,7.122401547997148,1
-5.685654651173435,5.531925314560027,1
-5.700855260225298,5.248461893855517,1
-5.7104634509445535,4.927132300162702,1
-5.852702568312905,6.887070600624615,1
-5.856401366783162,6.380829117550295,1
-5.859458218269894,5.953624333746553,1
-5.906489259929,6.1519701003501295,1
-5.867310929803995,5.3090799031194775,1
-6.089880641835433,7.440494211982233,1
-5.994949856083684,6.053351665262144,1
-6.025536410788239,6.0383021394271665,1
-6.0979452820615805,6.4024704138295805,1
-6.1148887115711466,6.252738373455163,1
-6.1290610642251515,6.095648239765827,1
-6.082774414644588,5.48803667545843,1
-6.213260070144639,6.234509708023687,1
-6.36576385460667,7.06776118192092,1
-6.356482201375659,6.743745672631319,1
-6.415495259043675,6.885130066220617,1
-6.250608861632763,5.632858211371215,1
-6.232085902966788,5.344994324648337,1
-6.348770382023839,5.8508312033854315,1
-6.3987545143739,5.9525455770068945,1
-6.545046886827556,6.559140036339387,1
-6.26079575794426,4.911214540858882,1
-6.666485384643123,6.801624123372006,1
-6.4971694116945145,5.802769379375995,1
-6.493612176002474,5.638647465075538,1
-6.447103933902198,5.289421380878481,1
-6.388584300379965,4.907320837545126,1
-6.752010387132544,6.349339494366737,1
-6.680392360827317,5.903928717506352,1
-6.514832506754441,5.102363863556967,1
-6.53989655545737,5.092913995049509,1
-6.71090272735241,5.64323129730682,1
-7.050997689231059,6.797530780117759,1
-6.781392626359997,5.6716960934998335,1
-6.608899765446902,4.945235295516133,1
-6.842441433444028,5.66316768822801,1
-6.867211251682102,5.639091301878674,1
-6.4764476921234255,4.237835877596794,1
-6.964173656344476,5.746734410167778,1
-6.962167197482401,5.636341119672038,1
-7.161993207386504,6.156501716895676,1
-7.410760010901083,6.802882271870261,1
-7.309122852404376,6.379903181088186,1
-7.07111253696444,5.576494472728134,1
-6.933729045623349,5.092193717616984,1
-7.702641580265777,7.162184185181178,1
-7.224736618711392,5.730946697693463,1
-7.245034213979698,5.694518206651273,1
-7.266479758294011,5.662081967106071,1
-7.3438353100797205,5.7752387835575085,1
-7.298661306560849,5.572325164181597,1
-7.231624568517136,5.321802404987538,1
-7.264887980856406,5.325699534198774,1
-7.410424337529206,5.59936358955189,1
-7.320043435463243,5.305020910483712,1
-7.3069514879503625,5.200093487493821,1
-7.530476722996122,5.638946378773339,1
-7.47145806889426,5.427967320946702,1
-7.934637318340086,6.376878018621591,1
-6.925862248062668,4.0969418354556915,1
-7.897261339184339,6.121628508393849,1
-7.969320566573749,6.190178155418939,1
-7.134979398877281,4.381437846671498,1
-7.614152957078841,5.303081248705614,1
-7.63351077707678,5.274243226843542,1
-7.379262483550128,4.706277708306591,1
-7.57555217305921,5.030258381193702,1
-7.50836969544945,4.840183905580159,1
-8.338137490251027,6.344526252293639,1
-8.139231706137052,5.89527366141575,1
-8.266766156790478,6.055334059492193,1
-8.138336112259749,5.749390144796791,1
-7.62285479619182,4.765380423241982,1
-7.826651799771353,5.066769424057361,1
-8.157633816271542,5.578148681727276,1
-7.665284543176634,4.676475308088552,1
-8.283914214805709,5.659487553342237,1
-8.016746018837102,5.152689412253069,1
-8.000594467231718,5.068006771718861,1
-8.370814288704878,5.60501381067294,1
-8.31425605087057,5.451583528299827,1
-8.081501959054613,5.027028359313419,1
-8.603925212763764,5.775508717113142,1
-7.8942921045157535,4.6334166569821615,1
-8.482729031583496,5.464920689967427,1
-8.503111770284619,5.434700003357794,1
-8.22449034131752,4.969177318223099,1
-8.46726017772085,5.265027052729629,1
-7.948723085258848,4.472834067238772,1
-8.729321860853597,5.519183529118423,1
-8.367484459775714,4.959852020253898,1
