x1,x2,x3,x4,x5,x6,x7,y
4.242424242424242,-1.4285103097442886,4.060416382395917,4.728659133183765,-20.674421000398766,5.298041779152828,-2.595913513636048,12.495976162496246
4.343434343434343,4.028649050344388,5.203326188570971,1.7006559902528169,-0.8912003951278841,14.415686206579004,-15.031429531181061,12.428095639124454
4.444444444444445,4.335203938300826,-0.9342225545006619,1.228733583306253,-13.044695005048531,-24.716445001272895,-2.4574306408594433,10.37628935259848
4.545454545454545,5.981832251695567,1.723769019749882,4.58720231530281,6.696725488300385,-7.968952554704768,-2.7272356974767047,12.196675219574217
4.646464646464646,0.006319584537471279,1.363042854395919,-1.886902446746988,3.6659824609684826,5.7707212718054,-26.968866429415716,13.018116397474362
4.747474747474747,-0.16339004127303092,0.8884971507637125,-0.7228544890475996,-9.398797863273552,-2.030453860429927,-0.5429486651781221,16.356668694862073
4.848484848484849,5.444612575638572,8.205453629934201,1.6960304523676966,-5.138669173366935,3.7114587337130884,-2.3093453020867796,15.232691124591469
4.94949494949495,4.8505499792955185,4.184642102579836,2.5429327544804257,-10.592135218889515,-6.039851867158205,6.962063648134183,11.322404537759382
5.05050505050505,4.79188259144167,-0.7523488327021055,5.98353518948344,-0.6267909727317188,0.8658978747289992,18.489560949453452,15.79968309030474
5.151515151515151,5.160556749703048,5.8444949320734185,10.306739135912053,9.551423205012382,-1.5567723539207947,11.265650295477574,14.68438089371282
5.252525252525253,2.16194603728473,9.517983742553051,7.751758019897229,-9.857260463355438,11.677820616598073,-2.688886905548306,14.40373175696384
5.353535353535354,4.979589374311294,6.309516993774652,4.545433471632632,5.040465155178444,2.5442084330121313,-11.065259087416702,17.2839586382878
5.454545454545454,5.242853783532407,-1.2853826251347682,5.451625790977725,-5.302576183724408,3.3760266207520218,25.733598032498605,18.425635408628267
5.555555555555555,2.3013901903653413,1.880631114734579,1.5486506129184834,-7.928728322623442,-4.118769661224674,0.5921843401448825,18.529226904899062
5.656565656565657,10.122576058686795,7.194672841499262,4.5133260330059475,-1.0703035995455783,-4.876062240724935,0.13929291912946204,15.291261923251692
5.757575757575758,6.027559368795969,1.3315370576891126,3.8416562006269,-10.35242322419374,-4.325581878196209,-0.24125087110003277,16.654302521024846
5.858585858585858,1.1129581952607408,4.8466097995902,6.762359572921769,-5.536493053471821,3.9445214237829687,1.9808476076785495,18.2382844385647
5.959595959595959,6.737337593578257,5.899659736045586,2.640039665700487,-11.978778925888484,-4.20984480820263,-1.4436041192394247,19.829878133032597
6.0606060606060606,1.9244398378028844,0.8555722216293873,7.244426968802969,19.647251329163893,2.897748568964129,-5.736620068802363,17.2234697061276
6.161616161616162,7.290546740520286,3.5183936287842967,11.565014811466565,0.35263551971728613,20.75400798645439,-5.468589412403921,18.11353053152085
6.262626262626262,8.485887747123222,-5.966226262631461,4.537522058132588,-6.997255079925856,8.711247034316923,-0.32753270215998387,16.57520883986673
6.363636363636363,2.6288621358539594,0.7450188941789482,6.616395641220089,2.13979910734222,-3.2602353216784112,-5.434247711337649,16.698495842747747
6.4646464646464645,8.061845559450138,3.121083424608398,9.066273278462788,-1.1232804969082983,12.012139221639448,-7.128457826771644,21.01899103872779
6.565656565656566,6.490868033334747,0.19604439349939096,5.117953038690057,-2.20969599533223,-4.080753730215514,1.0643022769189683,22.409449754111343
6.666666666666667,7.799513813316803,8.897233911794906,6.8531638542934665,6.141667000434252,-20.38124535177854,-2.549772174208553,19.855979756839332
6.767676767676767,11.104520362103257,-0.2298180732758377,6.7433984327714835,7.575077100473051,-10.080863109174041,15.039929885826886,22.31009609881435
6.8686868686868685,4.758785146940883,2.8010786611211698,6.789504191042089,-5.305011476105275,-18.707919210258556,-26.509698083930118,21.329332656155874
6.96969696969697,3.314549082685107,4.574039913676455,2.7936162845423325,-5.7581824064468,-3.5151348404130864,10.915068519224619,19.61885139988066
7.070707070707071,2.9880223676890876,8.566244109622588,6.678514423977181,-2.75051697151644,0.18418379189551698,12.460851924976291,21.934912423138037
7.171717171717171,3.289942882477422,-0.004556150508015833,9.369360559406836,-23.01921164735585,16.764373122752826,-20.733902324081495,24.591224648083454
7.2727272727272725,5.586876689939506,7.853127620101242,12.32853335316874,-15.151910621985522,3.2692737376416265,-3.4268759408034875,21.746529739961915
7.373737373737374,6.922445823439832,4.454941607301185,11.412233134192867,13.668742674445246,-2.1910052880886424,-3.7144086599579147,25.250499432840133
7.474747474747475,6.809870377788037,1.5403225317046316,13.768155494865105,16.449677135012838,8.294055811834891,-14.075116947178213,17.184752216062936
7.575757575757575,8.542155807714131,5.931764968244357,4.241933069254754,-2.4903603955637834,-22.11135309007885,-7.778166875908753,24.371077736023175
7.6767676767676765,6.180419817047863,5.203239692781016,10.450601696916525,5.765569630557664,2.3561455810856593,-11.105758454658288,23.204397166779373
7.777777777777778,10.582824453694172,2.866016035190282,7.553963612673885,3.112501545435361,7.708651938869668,17.52270443423623,22.735318632401597
7.878787878787879,5.509059803316435,4.936678982242785,15.905177289701081,30.78880808455238,-14.785862457798416,9.356783931474611,23.81988518943464
7.979797979797979,14.54434588360724,3.6319379972935066,2.7560836916370395,11.195749114345768,11.43754043206929,12.715550949941587,19.964256110192153
8.080808080808081,8.341648507941484,5.189036884238593,3.782036771301661,-1.2791759148076653,3.384964074944141,7.216720640432351,23.80308046674922
8.181818181818182,3.9739818762056984,6.895482932654049,5.180333324767323,-9.555404406004257,-4.152879139008013,-11.290517712172292,25.25967968847804
8.282828282828282,3.413585132079289,9.727747418133024,-0.15430101584886557,-16.064463202575723,6.327818661062849,-5.245202662797737,27.804272937967877
8.383838383838384,8.154487952800263,1.3168565338224831,5.131472327767312,2.034636358672231,22.706928578043957,4.89374561227918,24.114974714967857
8.484848484848484,6.117490431901235,11.49000921487789,4.114736828412931,-7.563507452843034,1.8186625505849516,-12.221278088919455,23.837558248759077
8.585858585858587,9.010688350963145,-0.7047482470523541,8.027793647026835,-14.222537095976742,2.4822058630033608,7.129984301723881,24.754061670406685
8.686868686868687,8.369207823215584,4.756765927014462,9.734446991911701,-6.465728842425266,-4.593608995402441,-2.4032539815813503,27.89141029601021
8.787878787878787,6.811816292332412,7.0376788921810025,15.611024931750263,-10.81548003614395,-8.498443694647918,-3.7482080754959752,27.02113858295573
8.88888888888889,4.570729956905897,6.176308936538431,11.483839230483978,16.871416350725646,8.303358165442456,7.109599682034915,25.60714625913259
8.98989898989899,2.6473775178615977,3.525840834477612,6.091254928127491,8.816397569494505,-8.560838259088673,4.4426331148603975,27.99623183592368
9.09090909090909,5.9331824165262095,4.830178703473629,4.6464060260335724,-0.07972641316617372,0.7156623721939247,-3.609661658190799,27.46688237142335
9.191919191919192,9.92273173650577,4.0361487111750165,10.821590953073029,14.79944138890026,-4.776574467651167,11.59329803364248,29.513047556823356
9.292929292929292,8.076624666734046,3.8076633049249407,2.6614716792273816,0.7736830764761831,4.789798257463919,-10.810633275998974,26.47468169103317
9.393939393939394,3.7779351790155515,8.18516992742671,15.583783230004208,-8.612842013282636,3.336621052869483,6.159356069442637,27.526493888622646
9.494949494949495,8.115502373513142,6.7680161548648385,13.027950136460397,15.231240772696573,10.375399442578992,5.931012579683838,27.70063217858417
9.595959595959595,8.832719815954187,3.6788469717937944,5.881552059065545,5.3891004368465865,-5.10016398854747,-3.0954643931399026,25.86084889161455
9.696969696969697,5.106003448972359,8.516981444481571,2.0524067771479633,-10.372461543264563,-2.6987493529337128,3.2613302224211798,29.683149645038245
9.797979797979798,8.299559156220422,6.800686441417706,14.390304478151402,-1.9033867808360818,-9.787637157823074,-12.51113576385303,29.91604993829917
9.8989898989899,8.09381807452992,8.37798029591082,8.453999602065915,-8.756182533847571,-4.442932600761116,9.24027019206901,29.70719661025462
10.0,4.571089106508131,7.888886525770837,13.810512967868759,-13.827997309643361,3.773004930448522,-1.8490213644298903,29.530825733249706
